longitude,latitude,weight
113.366202,23.087357,10
113.386901,23.15103,10
113.301221,23.278037,10
113.414043,23.123044,10
113.312066,23.157192,10
113.339382,22.912539,10
113.505122,23.096282,10
113.365453,23.284934,10
113.330133,23.03342,10
113.383852,23.084473,10
113.39979,23.206385,10
113.246655,23.341523,10
113.377162,23.088759,10
113.43128,23.174912,10
113.368036,23.00053,10
113.405433,22.957259,10
113.329913,22.977674,10
113.330611,22.995151,10
113.404976,23.14068,10
113.280432,23.239767,10
113.238058,23.308994,10
113.416593,23.127977,10
113.454496,23.104646,10
113.326131,23.280499,10
113.319205,23.170902,10
113.352727,23.171869,10
113.314009,23.102428,10
113.362399,23.301288,10
113.383193,23.199004,10
113.362752,23.073924,10
113.313981,23.163045,10
113.31113,23.300885,10
113.300762,23.324915,10
113.40745,23.144037,10
113.326967,23.200116,10
113.381188,22.939573,10
113.463666,23.102185,10
113.351162,22.955163,10
113.471127,23.113163,10
113.392662,23.206363,10
113.441565,23.192868,10
113.39215,23.214364,10
113.352077,23.078744,10
113.269609,23.212409,10
113.416826,23.159897,10
113.562745,23.139221,10
113.452167,22.95302,10
113.330667,23.166453,10
113.41198,22.937519,10
113.404989,23.140646,10
113.536528,23.068523,10
113.430122,22.948204,10
113.494146,22.953631,10
